customer_id,last_purchase,frequency,monetary,recency_days,R_score,F_score,M_score,RFM_score,segment
17487,2009-12-11 15:06:00,1,149.25,364,1,2,1,1-2-1,Hibernating
17488,2010-03-08 14:07:00,1,335.25,277,1,2,2,1-2-2,Hibernating
17490,2010-11-16 18:47:00,2,652.64,24,4,3,3,4-3-3,Potential Loyalists
17491,2010-12-07 12:18:00,8,1805.295,3,5,5,5,5-5-5,Champions
17492,2010-08-18 15:10:00,2,720.975,114,2,3,3,2-3-3,About to Sleep
17493,2010-11-19 16:57:00,1,100.84,21,4,2,1,4-2-1,Recent Customers
17494,2010-07-26 10:06:00,1,52.099999999999994,137,2,2,1,2-2-1,About to Sleep
17495,2010-11-14 11:50:00,1,290.15999999999997,26,4,2,2,4-2-2,Potential Loyalists
17496,2010-05-25 10:25:00,3,1052.81,199,1,4,4,1-4-4,Loyal Customers
17497,2010-11-14 14:17:00,2,270.75,26,4,3,2,4-3-2,Potential Loyalists
17499,2010-05-27 09:59:00,1,662.0,197,1,2,3,1-2-3,Other
17504,2010-11-24 09:49:00,9,5237.24,16,4,5,5,4-5-5,Champions
17505,2010-06-07 12:10:00,3,1202.295,186,1,4,4,1-4-4,Loyal Customers
17508,2010-11-23 12:22:00,7,3604.495,17,4,5,5,4-5-5,Champions
17510,2010-10-15 10:20:00,1,193.165,56,3,2,1,3-2-1,Promising
17511,2010-12-07 09:51:00,31,38283.695,3,5,5,5,5-5-5,Champions
17512,2010-09-13 10:46:00,8,1652.515,88,2,5,4,2-5-4,Loyal Customers
17513,2010-10-27 11:13:00,2,637.5500000000001,44,3,3,3,3-3-3,Potential Loyalists
17514,2010-02-08 14:00:00,1,312.725,305,1,2,2,1-2-2,Hibernating
17515,2010-11-10 13:47:00,5,757.89,30,4,4,3,4-4-3,Loyal Customers
17516,2010-11-26 12:50:00,1,175.02,14,5,2,1,5-2-1,Recent Customers
17518,2010-10-10 12:40:00,2,314.82,61,3,3,2,3-3-2,Potential Loyalists
17519,2010-12-06 15:18:00,10,2712.39,4,5,5,5,5-5-5,Champions
17521,2010-11-10 16:25:00,2,526.875,30,4,3,3,4-3-3,Potential Loyalists
17524,2010-09-27 16:29:00,2,377.185,74,2,3,2,2-3-2,About to Sleep
17525,2010-11-07 11:54:00,2,602.4,33,4,3,3,4-3-3,Potential Loyalists
17526,2010-12-09 12:20:00,9,2373.4449999999997,1,5,5,5,5-5-5,Champions
17529,2010-04-08 17:51:00,2,1189.145,246,1,3,4,1-3-4,At Risk
17530,2010-12-09 20:01:00,3,669.02,1,5,4,3,5-4-3,Loyal Customers
17531,2010-06-30 12:17:00,2,932.55,163,2,3,4,2-3-4,About to Sleep
17532,2010-11-19 08:13:00,1,65.34,21,4,2,1,4-2-1,Recent Customers
17533,2010-10-01 09:14:00,1,34.074999999999996,70,3,2,1,3-2-1,Promising
17534,2010-09-14 13:32:00,4,1418.22,87,2,4,4,2-4-4,Loyal Customers
17536,2010-10-15 12:09:00,2,225.155,56,3,3,2,3-3-2,Potential Loyalists
17539,2010-04-01 12:07:00,4,1113.52,253,1,4,4,1-4-4,Loyal Customers
17540,2010-11-21 11:37:00,4,1007.5500000000001,19,4,4,4,4-4-4,Champions
17541,2010-07-18 11:36:00,1,114.66,145,2,2,1,2-2-1,About to Sleep
17542,2010-03-08 12:17:00,2,168.69,277,1,3,1,1-3-1,Other
17543,2010-06-08 12:41:00,1,120.05,185,1,2,1,1-2-1,Hibernating
17544,2010-11-14 15:08:00,3,918.395,26,4,4,4,4-4-4,Champions
17545,2010-11-14 15:30:00,3,650.3149999999999,26,4,4,3,4-4-3,Loyal Customers
17547,2010-11-29 09:41:00,2,601.05,11,5,3,3,5-3-3,Potential Loyalists
17548,2010-11-26 15:19:00,3,610.64,14,5,4,3,5-4-3,Loyal Customers
17550,2010-11-07 14:51:00,6,2118.525,33,4,5,5,4-5-5,Champions
17552,2010-12-02 18:46:00,10,2024.535,8,5,5,5,5-5-5,Champions
17553,2010-08-24 09:49:00,3,258.5,108,2,4,2,2-4-2,About to Sleep
17555,2010-10-10 12:09:00,3,563.745,61,3,4,3,3-4-3,Loyal Customers
17556,2010-11-25 17:00:00,1,142.77,15,5,2,1,5-2-1,Recent Customers
17557,2009-12-07 10:15:00,1,34.0,368,1,2,1,1-2-1,Hibernating
17558,2010-11-11 14:36:00,1,259.17,29,4,2,2,4-2-2,Potential Loyalists
17559,2010-07-15 12:02:00,1,141.685,148,2,2,1,2-2-1,About to Sleep
17560,2010-11-09 14:49:00,4,758.045,31,4,4,3,4-4-3,Loyal Customers
17561,2010-11-14 12:36:00,3,534.4,26,4,4,3,4-4-3,Loyal Customers
17563,2010-05-10 14:54:00,2,388.005,214,1,3,2,1-3-2,Other
17565,2010-05-02 11:54:00,1,131.83,222,1,2,1,1-2-1,Hibernating
17567,2010-12-02 15:18:00,2,1019.0,8,5,3,4,5-3-4,Potential Loyalists
17568,2010-03-16 16:45:00,1,374.45,269,1,2,2,1-2-2,Hibernating
17570,2010-11-23 11:56:00,1,8.649999999999999,17,4,2,1,4-2-1,Recent Customers
17571,2010-06-15 12:50:00,1,198.54,178,1,2,1,1-2-1,Hibernating
17572,2010-12-01 12:51:00,7,467.36,9,5,5,3,5-5-3,Loyal Customers
17575,2010-02-10 13:48:00,1,143.45,303,1,2,1,1-2-1,Hibernating
17576,2010-12-09 16:57:00,23,4977.87,1,5,5,5,5-5-5,Champions
17577,2010-03-04 13:01:00,2,348.75,281,1,3,2,1-3-2,Other
17578,2010-08-22 13:10:00,6,894.9,110,2,5,4,2-5-4,Loyal Customers
17579,2010-05-10 14:28:00,1,253.38,214,1,2,2,1-2-2,Hibernating
17580,2010-11-28 11:08:00,2,321.2,12,5,3,2,5-3-2,Potential Loyalists
17581,2010-12-02 14:49:00,20,7554.915,8,5,5,5,5-5-5,Champions
17582,2010-09-19 13:37:00,4,1093.06,82,2,4,4,2-4-4,Loyal Customers
17583,2010-05-28 14:24:00,1,135.95,196,1,2,1,1-2-1,Hibernating
17584,2010-08-29 12:43:00,4,3171.855,103,2,4,5,2-4-5,Loyal Customers
17585,2010-09-20 14:49:00,3,819.54,81,2,4,3,2-4-3,Loyal Customers
17586,2010-03-30 13:12:00,1,167.4,255,1,2,1,1-2-1,Hibernating
17587,2010-03-21 14:16:00,1,168.51,264,1,2,1,1-2-1,Hibernating
17588,2010-11-08 15:45:00,4,1402.82,32,4,4,4,4-4-4,Champions
17589,2010-11-19 14:27:00,14,10970.55,21,4,5,5,4-5-5,Champions
17591,2010-12-07 15:39:00,2,453.75,3,5,3,3,5-3-3,Potential Loyalists
17592,2009-12-01 10:49:00,1,148.3,374,1,2,1,1-2-1,Hibernating
17593,2010-10-26 17:55:00,6,3957.6349999999998,45,3,5,5,3-5-5,Loyal Customers
17594,2010-09-16 19:17:00,2,1489.05,85,2,3,4,2-3-4,About to Sleep
17596,2010-12-06 12:34:00,7,1606.86,4,5,5,4,5-5-4,Champions
17597,2010-10-17 10:13:00,4,1316.095,54,3,4,4,3-4-4,Loyal Customers
17598,2010-11-23 17:43:00,1,406.73,17,4,2,2,4-2-2,Potential Loyalists
17599,2010-08-19 12:50:00,1,52.05,113,2,2,1,2-2-1,About to Sleep
17601,2010-11-24 14:29:00,1,280.82,16,4,2,2,4-2-2,Potential Loyalists
17602,2010-08-24 17:31:00,8,2141.27,108,2,5,5,2-5-5,Loyal Customers
17603,2010-04-01 11:51:00,3,1378.615,253,1,4,4,1-4-4,Loyal Customers
17604,2010-10-13 10:17:00,4,617.585,58,3,4,3,3-4-3,Loyal Customers
17605,2010-04-28 14:45:00,1,160.75,226,1,2,1,1-2-1,Hibernating
17606,2009-12-02 13:32:00,1,87.30000000000001,373,1,2,1,1-2-1,Hibernating
17607,2010-11-28 13:11:00,1,323.705,12,5,2,2,5-2-2,Potential Loyalists
17608,2010-09-16 16:15:00,2,296.07,85,2,3,2,2-3-2,About to Sleep
17609,2010-11-02 10:00:00,6,680.12,38,3,5,3,3-5-3,Loyal Customers
17610,2010-06-17 16:34:00,5,1487.955,176,2,4,4,2-4-4,Loyal Customers
17611,2010-10-14 15:45:00,13,4249.635,57,3,5,5,3-5-5,Loyal Customers
17612,2010-11-25 19:41:00,12,3303.34,15,5,5,5,5-5-5,Champions
17615,2010-11-17 08:42:00,3,376.39,23,4,4,2,4-4-2,Potential Loyalists
17616,2010-12-07 10:04:00,2,119.85,3,5,3,1,5-3-1,Other
17617,2010-05-30 12:48:00,1,381.04,194,1,2,2,1-2-2,Hibernating
17618,2010-11-21 12:31:00,8,2937.53,19,4,5,5,4-5-5,Champions
17621,2010-10-31 10:14:00,3,1516.455,40,3,4,4,3-4-4,Loyal Customers
17622,2010-04-21 12:36:00,2,1110.525,233,1,3,4,1-3-4,At Risk
17623,2010-10-26 14:12:00,6,1753.52,45,3,5,4,3-5-4,Loyal Customers
17624,2010-09-28 14:07:00,2,698.32,73,2,3,3,2-3-3,About to Sleep
17625,2010-09-19 14:51:00,4,3840.13,82,2,4,5,2-4-5,Loyal Customers
17626,2010-04-16 12:15:00,1,250.5,238,1,2,2,1-2-2,Hibernating
17627,2010-08-18 11:27:00,1,157.54,114,2,2,1,2-2-1,About to Sleep
17629,2010-11-16 14:46:00,2,593.75,24,4,3,3,4-3-3,Potential Loyalists
17631,2010-11-30 10:02:00,4,467.645,10,5,4,3,5-4-3,Loyal Customers
17633,2010-11-25 11:28:00,3,684.625,15,5,4,3,5-4-3,Loyal Customers
17635,2010-10-11 15:12:00,3,1143.79,60,3,4,4,3-4-4,Loyal Customers
17638,2010-03-02 14:32:00,2,137.475,283,1,3,1,1-3-1,Other
17639,2010-11-17 16:11:00,5,468.685,23,4,4,3,4-4-3,Loyal Customers
17640,2010-11-25 14:27:00,5,1913.785,15,5,4,5,5-4-5,Champions
17642,2010-10-06 13:20:00,3,1074.69,65,3,4,4,3-4-4,Loyal Customers
17643,2010-12-01 14:38:00,2,437.075,9,5,3,3,5-3-3,Potential Loyalists
17644,2010-11-10 10:18:00,9,3048.625,30,4,5,5,4-5-5,Champions
17646,2010-12-09 14:28:00,10,2954.5,1,5,5,5,5-5-5,Champions
17647,2010-02-08 14:40:00,2,159.52499999999998,305,1,3,1,1-3-1,Other
17648,2010-11-19 16:41:00,1,412.57,21,4,2,2,4-2-2,Potential Loyalists
17649,2010-08-27 10:23:00,2,694.76,105,2,3,3,2-3-3,About to Sleep
17651,2010-07-29 12:28:00,6,1690.295,134,2,5,4,2-5-4,Loyal Customers
17655,2010-12-08 16:45:00,3,903.005,2,5,4,4,5-4-4,Champions
17657,2010-10-05 14:52:00,1,126.0,66,3,2,1,3-2-1,Promising
17659,2010-12-02 16:46:00,3,807.755,8,5,4,3,5-4-3,Loyal Customers
17660,2009-12-02 16:02:00,1,157.59,373,1,2,1,1-2-1,Hibernating
17662,2010-02-16 09:38:00,2,348.52,297,1,3,2,1-3-2,Other
17663,2010-10-18 10:26:00,10,2768.585,53,3,5,5,3-5-5,Loyal Customers
17664,2010-08-22 13:14:00,2,540.215,110,2,3,3,2-3-3,About to Sleep
17665,2010-08-03 13:12:00,1,333.0,129,2,2,2,2-2-2,About to Sleep
17666,2010-08-19 12:23:00,3,835.84,113,2,4,4,2-4-4,Loyal Customers
17667,2010-09-30 12:19:00,4,1843.625,71,3,4,5,3-4-5,Loyal Customers
17669,2010-09-03 13:13:00,3,1715.455,98,2,4,4,2-4-4,Loyal Customers
17671,2010-12-09 14:27:00,2,814.28,1,5,3,3,5-3-3,Potential Loyalists
17672,2010-10-18 13:34:00,5,2325.44,53,3,4,5,3-4-5,Loyal Customers
17673,2010-11-29 15:26:00,7,2326.09,11,5,5,5,5-5-5,Champions
17674,2010-12-06 10:20:00,1,136.33,4,5,2,1,5-2-1,Recent Customers
17675,2010-12-07 13:22:00,40,14446.99,3,5,5,5,5-5-5,Champions
17676,2010-12-08 13:49:00,5,1351.51,2,5,4,4,5-4-4,Champions
17677,2010-12-08 12:08:00,28,10848.035,2,5,5,5,5-5-5,Champions
17678,2010-04-15 13:54:00,1,264.55,239,1,2,2,1-2-2,Hibernating
17679,2010-07-06 09:39:00,5,1487.105,157,2,4,4,2-4-4,Loyal Customers
17680,2010-11-21 13:31:00,2,196.54999999999998,19,4,3,1,4-3-1,Other
17681,2010-04-21 17:22:00,5,468.795,233,1,4,3,1-4-3,Loyal Customers
17682,2010-12-06 13:35:00,6,1964.4,4,5,5,5,5-5-5,Champions
17683,2010-11-19 10:11:00,3,750.71,21,4,4,3,4-4-3,Loyal Customers
17685,2010-12-02 14:42:00,6,2020.785,8,5,5,5,5-5-5,Champions
17686,2010-10-12 17:06:00,2,2491.11,59,3,3,5,3-3-5,Potential Loyalists
17687,2010-10-15 12:30:00,1,432.68,56,3,2,3,3-2-3,Potential Loyalists
17688,2010-11-11 10:41:00,1,304.2,29,4,2,2,4-2-2,Potential Loyalists
17689,2010-11-16 13:22:00,2,315.505,24,4,3,2,4-3-2,Potential Loyalists
17690,2010-12-08 15:23:00,8,2476.665,2,5,5,5,5-5-5,Champions
17691,2010-12-06 11:10:00,3,489.65000000000003,4,5,4,3,5-4-3,Loyal Customers
17692,2010-11-08 13:39:00,8,2121.99,32,4,5,5,4-5-5,Champions
17694,2010-07-16 10:22:00,2,1081.295,147,2,3,4,2-3-4,About to Sleep
17695,2010-11-10 14:44:00,3,637.83,30,4,4,3,4-4-3,Loyal Customers
17696,2010-11-22 09:55:00,19,4596.06,18,4,5,5,4-5-5,Champions
17699,2010-08-20 09:39:00,2,393.5,112,2,3,2,2-3-2,About to Sleep
17700,2010-11-23 15:55:00,10,3736.54,17,4,5,5,4-5-5,Champions
17702,2010-11-21 13:15:00,2,1282.58,19,4,3,4,4-3-4,Potential Loyalists
17703,2010-10-17 16:16:00,1,286.71500000000003,54,3,2,2,3-2-2,Potential Loyalists
17705,2010-09-10 14:43:00,2,230.7,91,2,3,2,2-3-2,About to Sleep
17706,2010-12-08 11:04:00,17,9026.185,2,5,5,5,5-5-5,Champions
17707,2010-11-28 15:52:00,6,331.75,12,5,5,2,5-5-2,Potential Loyalists
17708,2010-11-02 08:57:00,2,620.2900000000001,38,3,3,3,3-3-3,Potential Loyalists
17709,2010-08-26 14:02:00,4,472.135,106,2,4,3,2-4-3,Loyal Customers
17710,2010-10-12 07:49:00,1,273.275,59,3,2,2,3-2-2,Potential Loyalists
17713,2010-11-22 16:50:00,4,1147.175,18,4,4,4,4-4-4,Champions
17714,2010-10-11 08:30:00,4,1184.53,60,3,4,4,3-4-4,Loyal Customers
17715,2010-04-26 12:17:00,1,19.974999999999998,228,1,2,1,1-2-1,Hibernating
17716,2010-11-08 10:45:00,13,8713.18,32,4,5,5,4-5-5,Champions
17717,2010-10-14 12:54:00,1,373.125,57,3,2,2,3-2-2,Potential Loyalists
17718,2010-03-05 08:01:00,1,281.705,280,1,2,2,1-2-2,Hibernating
17720,2010-12-07 10:43:00,7,1441.99,3,5,5,4,5-5-4,Champions
17721,2010-02-18 15:18:00,1,304.76,295,1,2,2,1-2-2,Hibernating
17722,2010-12-08 12:41:00,2,1762.87,2,5,3,4,5-3-4,Potential Loyalists
17723,2010-11-29 10:35:00,1,39.949999999999996,11,5,2,1,5-2-1,Recent Customers
17726,2010-11-09 13:37:00,7,1083.8600000000001,31,4,5,4,4-5-4,Champions
17728,2010-10-31 15:50:00,2,1316.275,40,3,3,4,3-3-4,Potential Loyalists
17729,2010-04-22 15:03:00,1,427.575,232,1,2,3,1-2-3,Other
17730,2010-11-22 12:26:00,7,2169.485,18,4,5,5,4-5-5,Champions
17731,2010-03-28 12:43:00,2,468.88,257,1,3,3,1-3-3,At Risk
17732,2010-12-02 09:29:00,8,2034.025,8,5,5,5,5-5-5,Champions
17734,2010-07-02 10:01:00,3,702.865,161,2,4,3,2-4-3,Loyal Customers
17735,2010-12-07 10:32:00,8,3781.45,3,5,5,5,5-5-5,Champions
17738,2010-11-09 14:24:00,9,2168.515,31,4,5,5,4-5-5,Champions
17739,2010-11-30 09:52:00,11,4675.51,10,5,5,5,5-5-5,Champions
17740,2010-11-15 16:33:00,6,277.28000000000003,25,4,5,2,4-5-2,Potential Loyalists
17741,2010-10-29 11:59:00,2,84.85,42,3,3,1,3-3-1,Other
17742,2010-10-07 15:03:00,9,1427.645,64,3,5,4,3-5-4,Loyal Customers
17743,2010-09-17 14:54:00,1,172.725,84,2,2,1,2-2-1,About to Sleep
17744,2010-11-24 09:34:00,1,253.77,16,4,2,2,4-2-2,Potential Loyalists
17745,2010-08-19 12:30:00,2,512.295,113,2,3,3,2-3-3,About to Sleep
17746,2010-08-25 13:31:00,3,592.75,107,2,4,3,2-4-3,Loyal Customers
17748,2010-06-30 13:49:00,1,341.55,163,2,2,2,2-2-2,About to Sleep
17749,2010-06-11 14:56:00,1,331.90999999999997,182,1,2,2,1-2-2,Hibernating
17751,2010-10-14 13:57:00,1,146.445,57,3,2,1,3-2-1,Promising
17753,2010-09-01 15:49:00,4,379.46,100,2,4,2,2-4-2,About to Sleep
17754,2010-11-30 11:31:00,8,1863.35,10,5,5,5,5-5-5,Champions
17756,2010-11-29 12:20:00,3,706.16,11,5,4,3,5-4-3,Loyal Customers
17757,2010-12-06 13:41:00,28,3520.51,4,5,5,5,5-5-5,Champions
17758,2010-10-08 12:08:00,4,1417.47,63,3,4,4,3-4-4,Loyal Customers
17759,2010-11-11 15:09:00,2,418.495,29,4,3,2,4-3-2,Potential Loyalists
17760,2010-12-01 15:08:00,5,510.83,9,5,4,3,5-4-3,Loyal Customers
17762,2010-09-09 17:40:00,1,122.085,92,2,2,1,2-2-1,About to Sleep
17763,2010-02-24 13:34:00,3,69.85,289,1,4,1,1-4-1,Other
17764,2010-11-02 17:12:00,3,732.025,38,3,4,3,3-4-3,Loyal Customers
17765,2010-09-17 12:45:00,1,116.77,84,2,2,1,2-2-1,About to Sleep
17766,2010-11-23 14:29:00,2,297.68,17,4,3,2,4-3-2,Potential Loyalists
17767,2010-10-25 16:22:00,1,141.225,46,3,2,1,3-2-1,Promising
17768,2010-11-17 13:42:00,4,1018.09,23,4,4,4,4-4-4,Champions
17769,2010-11-21 12:11:00,7,2943.17,19,4,5,5,4-5-5,Champions
17771,2010-09-29 16:35:00,2,121.14,72,2,3,1,2-3-1,About to Sleep
17772,2010-11-12 11:31:00,1,176.6,28,4,2,1,4-2-1,Recent Customers
17773,2010-07-13 14:07:00,2,573.235,150,2,3,3,2-3-3,About to Sleep
17774,2010-11-07 12:31:00,5,1943.405,33,4,4,5,4-4-5,Champions
17776,2010-11-18 12:14:00,2,313.02,22,4,3,2,4-3-2,Potential Loyalists
17778,2010-02-16 12:44:00,1,134.0,297,1,2,1,1-2-1,Hibernating
17780,2010-02-10 13:43:00,3,339.335,303,1,4,2,1-4-2,Other
17782,2010-11-22 11:15:00,2,624.275,18,4,3,3,4-3-3,Potential Loyalists
17783,2010-07-15 12:50:00,1,87.925,148,2,2,1,2-2-1,About to Sleep
17784,2010-06-07 16:08:00,1,103.50999999999999,186,1,2,1,1-2-1,Hibernating
17785,2010-09-20 14:14:00,2,240.715,81,2,3,2,2-3-2,About to Sleep
17787,2010-12-03 13:43:00,1,691.62,7,5,2,3,5-2-3,Potential Loyalists
17789,2010-02-16 13:16:00,1,169.54999999999998,297,1,2,1,1-2-1,Hibernating
17790,2010-11-26 10:19:00,6,760.92,14,5,5,3,5-5-3,Loyal Customers
17792,2010-08-29 14:30:00,2,360.42,103,2,3,2,2-3-2,About to Sleep
17794,2010-01-22 10:18:00,2,147.3,322,1,3,1,1-3-1,Other
17796,2010-12-05 12:23:00,4,650.24,5,5,4,3,5-4-3,Loyal Customers
17797,2010-11-09 14:33:00,5,1181.31,31,4,4,4,4-4-4,Champions
17798,2010-05-07 11:42:00,1,177.44,217,1,2,1,1-2-1,Hibernating
17799,2010-11-15 13:58:00,10,3097.64,25,4,5,5,4-5-5,Champions
17801,2010-09-14 14:32:00,3,744.145,87,2,4,3,2-4-3,Loyal Customers
17802,2010-12-02 13:44:00,8,3633.33,8,5,5,5,5-5-5,Champions
17803,2010-11-12 13:53:00,1,180.56,28,4,2,1,4-2-1,Recent Customers
17804,2010-11-28 14:01:00,3,375.58,12,5,4,2,5-4-2,Potential Loyalists
17805,2010-04-08 14:36:00,1,15.040000000000001,246,1,2,1,1-2-1,Hibernating
17807,2010-11-09 16:21:00,3,415.945,31,4,4,2,4-4-2,Potential Loyalists
17808,2010-06-09 10:44:00,4,230.36999999999998,184,1,4,2,1-4-2,Other
17809,2010-12-03 12:43:00,11,4118.255,7,5,5,5,5-5-5,Champions
17810,2010-02-09 10:47:00,2,334.86,304,1,3,2,1-3-2,Other
17811,2010-11-30 10:56:00,8,1643.33,10,5,5,4,5-5-4,Champions
17812,2010-12-06 15:27:00,4,393.63,4,5,4,2,5-4-2,Potential Loyalists
17814,2010-11-29 14:21:00,2,1463.19,11,5,3,4,5-3-4,Potential Loyalists
17815,2010-11-11 14:39:00,1,357.2,29,4,2,2,4-2-2,Potential Loyalists
17816,2010-12-09 14:10:00,3,75.76,1,5,4,1,5-4-1,Other
17817,2010-11-26 14:09:00,3,399.065,14,5,4,2,5-4-2,Potential Loyalists
17818,2009-12-02 11:34:00,1,124.15,373,1,2,1,1-2-1,Hibernating
17819,2010-12-03 14:26:00,6,1764.6899999999998,7,5,5,4,5-5-4,Champions
17820,2010-11-30 17:43:00,1,166.45999999999998,10,5,2,1,5-2-1,Recent Customers
17821,2010-10-29 13:20:00,1,281.11,42,3,2,2,3-2-2,Potential Loyalists
17822,2010-10-15 13:47:00,5,1695.685,56,3,4,4,3-4-4,Loyal Customers
17823,2010-10-14 16:24:00,2,431.35,57,3,3,3,3-3-3,Potential Loyalists
17825,2010-04-20 12:01:00,4,487.67,234,1,4,3,1-4-3,Loyal Customers
17826,2010-11-30 13:23:00,1,133.34,10,5,2,1,5-2-1,Recent Customers
17827,2010-03-28 12:20:00,1,385.49,257,1,2,2,1-2-2,Hibernating
17829,2010-10-26 13:46:00,4,3382.3650000000002,45,3,4,5,3-4-5,Loyal Customers
17833,2009-12-16 13:40:00,1,337.035,359,1,2,2,1-2-2,Hibernating
17834,2010-10-21 12:09:00,2,446.81,50,3,3,3,3-3-3,Potential Loyalists
17838,2010-12-09 15:50:00,10,3486.35,1,5,5,5,5-5-5,Champions
17840,2010-09-22 12:24:00,1,174.6,79,2,2,1,2-2-1,About to Sleep
17841,2010-12-09 17:27:00,91,25895.735,1,5,5,5,5-5-5,Champions
17842,2010-04-16 14:23:00,1,416.29,238,1,2,2,1-2-2,Hibernating
17843,2010-10-24 10:56:00,1,114.715,47,3,2,1,3-2-1,Promising
17845,2010-06-02 15:20:00,4,562.72,191,1,4,3,1-4-3,Loyal Customers
17847,2010-07-12 10:00:00,2,129.69,151,2,3,1,2-3-1,About to Sleep
17848,2010-10-18 16:38:00,21,1868.3549999999998,53,3,5,5,3-5-5,Loyal Customers
17849,2010-08-16 11:31:00,4,351.59499999999997,116,2,4,2,2-4-2,About to Sleep
17850,2010-12-02 15:27:00,155,50366.695,8,5,5,5,5-5-5,Champions
17851,2010-10-13 15:13:00,6,1513.39,58,3,5,4,3-5-4,Loyal Customers
17852,2010-11-16 12:19:00,3,542.17,24,4,4,3,4-4-3,Loyal Customers
17853,2010-10-28 15:29:00,3,1519.095,43,3,4,4,3-4-4,Loyal Customers
17854,2010-09-03 12:06:00,4,704.51,98,2,4,3,2-4-3,Loyal Customers
17855,2010-12-02 09:44:00,1,207.25,8,5,2,1,5-2-1,Recent Customers
17857,2010-12-09 11:35:00,2,114.21,1,5,3,1,5-3-1,Other
17858,2010-12-05 13:08:00,19,5409.73,5,5,5,5,5-5-5,Champions
17860,2010-12-06 12:41:00,4,672.07,4,5,4,3,5-4-3,Loyal Customers
17861,2010-11-19 13:43:00,10,2701.545,21,4,5,5,4-5-5,Champions
17862,2010-11-19 12:09:00,3,891.79,21,4,4,4,4-4-4,Champions
17863,2010-12-05 13:21:00,7,2357.35,5,5,5,5,5-5-5,Champions
17864,2010-11-19 12:04:00,2,317.61,21,4,3,2,4-3-2,Potential Loyalists
17865,2010-11-29 10:37:00,26,14054.915,11,5,5,5,5-5-5,Champions
17866,2010-08-12 12:43:00,2,555.45,120,2,3,3,2-3-3,About to Sleep
17867,2010-10-25 15:51:00,9,347.325,46,3,5,2,3-5-2,Potential Loyalists
17868,2010-11-18 18:55:00,1,224.54999999999998,22,4,2,2,4-2-2,Potential Loyalists
17869,2010-12-06 17:16:00,3,451.555,4,5,4,3,5-4-3,Loyal Customers
17870,2010-12-08 08:12:00,2,179.77499999999998,2,5,3,1,5-3-1,Other
17871,2010-11-07 13:21:00,4,817.1949999999999,33,4,4,3,4-4-3,Loyal Customers
17872,2010-11-23 12:02:00,1,208.365,17,4,2,1,4-2-1,Recent Customers
17873,2010-12-01 14:54:00,14,3841.625,9,5,5,5,5-5-5,Champions
17875,2010-01-20 15:30:00,1,166.825,324,1,2,1,1-2-1,Hibernating
17876,2010-11-05 10:52:00,3,164.265,35,4,4,1,4-4-1,Other
17878,2010-11-09 13:52:00,2,971.275,31,4,3,4,4-3-4,Potential Loyalists
17880,2010-03-10 12:39:00,2,366.0,275,1,3,2,1-3-2,Other
17882,2010-11-25 14:40:00,2,288.96,15,5,3,2,5-3-2,Potential Loyalists
17883,2010-06-18 16:40:00,3,302.97999999999996,175,2,4,2,2-4-2,About to Sleep
17884,2010-12-06 15:13:00,18,2183.89,4,5,5,5,5-5-5,Champions
17886,2010-09-28 14:44:00,3,553.86,73,2,4,3,2-4-3,Loyal Customers
17888,2010-11-30 16:17:00,17,996.38,10,5,5,4,5-5-4,Champions
17889,2010-11-30 12:33:00,5,537.93,10,5,4,3,5-4-3,Loyal Customers
17894,2010-12-08 14:50:00,11,1263.89,2,5,5,4,5-5-4,Champions
17897,2010-12-07 15:54:00,8,1703.75,3,5,5,4,5-5-4,Champions
17898,2010-09-13 12:01:00,2,137.22,88,2,3,1,2-3-1,About to Sleep
17901,2010-07-06 11:05:00,2,81.89999999999999,157,2,3,1,2-3-1,About to Sleep
17902,2010-06-11 12:25:00,1,150.62,182,1,2,1,1-2-1,Hibernating
17903,2010-11-10 15:39:00,1,381.09000000000003,30,4,2,2,4-2-2,Potential Loyalists
17905,2010-12-01 13:21:00,10,1042.985,9,5,5,4,5-5-4,Champions
17907,2010-03-09 12:33:00,1,85.015,276,1,2,1,1-2-1,Hibernating
17908,2010-12-01 11:45:00,5,1064.585,9,5,4,4,5-4-4,Champions
17909,2009-12-02 13:10:00,1,103.35,373,1,2,1,1-2-1,Hibernating
17910,2009-12-13 16:04:00,1,260.35,362,1,2,2,1-2-2,Hibernating
17912,2010-11-29 13:53:00,1,64.49,11,5,2,1,5-2-1,Recent Customers
17913,2010-11-04 19:12:00,12,3002.89,36,4,5,5,4-5-5,Champions
17915,2010-06-06 13:22:00,1,207.995,187,1,2,1,1-2-1,Hibernating
17916,2010-03-21 12:26:00,2,36.62,264,1,3,1,1-3-1,Other
17918,2010-07-27 11:51:00,3,302.815,136,2,4,2,2-4-2,About to Sleep
17919,2010-09-27 10:40:00,1,308.755,74,2,2,2,2-2-2,About to Sleep
17920,2010-12-06 16:58:00,39,13758.36,4,5,5,5,5-5-5,Champions
17921,2010-11-25 19:24:00,6,1486.13,15,5,5,4,5-5-4,Champions
17922,2010-06-14 16:32:00,1,170.4,179,1,2,1,1-2-1,Hibernating
17923,2010-06-30 13:41:00,2,148.05,163,2,3,1,2-3-1,About to Sleep
17924,2010-12-01 10:51:00,2,454.125,9,5,3,3,5-3-3,Potential Loyalists
17925,2010-12-02 10:10:00,1,79.665,8,5,2,1,5-2-1,Recent Customers
